game_id,pfr_game_id,season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct
2024_04_DAL_NYG,202409260nyg,2024,4,REG,DAL,NYG,Marist Liufau,LiufMa00,0,1,1,1,15,15,15,0,118.7,14,14,1,0,0,0,0,0,4,0,0
2024_04_DAL_NYG,202409260nyg,2024,4,REG,DAL,NYG,DeMarcus Lawrence,LawrDe00,0,0,0,,,,,,,,,,0,0,0,1,1,2,0,0
2024_04_DAL_NYG,202409260nyg,2024,4,REG,DAL,NYG,Marshawn Kneeland,KneeMa00,0,0,0,,,,,,,,,,0,0,1,0,1,3,0,0
2024_04_DAL_NYG,202409260nyg,2024,4,REG,DAL,NYG,Carl Lawson,LawsCa00,0,0,0,,,,,,,,,,2,0,0,0,0,0,0,
2024_04_DAL_NYG,202409260nyg,2024,4,REG,DAL,NYG,Micah Parsons,ParsMi00,0,0,0,,,,,,,,,,3,0,0,0,0,2,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,DeAundre Alford,AlfoDe00,0,11,7,0.636,59,8.4,5.4,0,77.5,6.9,46,13,2,0,0,1,1,9,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Mike Hughes,HughMi00,0,8,7,0.875,48,6.9,6,0,91.7,3.1,20,28,0,0,0,0,0,7,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,AJ Terrell,TerrAJ00,0,5,4,0.8,39,9.8,7.8,0,99.2,6.8,9,30,0,0,0,0,0,5,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Clark Phillips,PhilCl00,0,3,3,1,41,13.7,13.7,0,118.7,9.3,28,13,0,0,0,0,0,3,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Troy Andersen,AndeTr00,1,5,3,0.6,17,5.7,3.4,0,26.7,2,4,13,5,0,0,0,0,17,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Lorenzo Carter,CartLo01,0,2,2,1,14,7,7,0,95.8,3,6,8,0,0,0,0,0,4,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Kaden Elliss,ElliKa00,0,1,1,1,18,18,18,0,118.7,18,18,0,3,0,1,0,1,6,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,James Smith-Williams,SmitJa08,0,1,1,1,3,3,3,0,79.2,-4,-4,7,0,0,0,0,0,5,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Matt Judon,JudoMa00,0,0,0,,,,,,,,,,0,1,0,0,1,1,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Arnold Ebiketie,EbikAr00,0,0,0,,,,,,,,,,2,0,1,0,1,2,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Justin Simmons,SimmJu00,0,0,0,,,,,,,,,,1,0,0,0,0,1,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Jessie Bates III,BateJe00,0,0,0,,,,,,,,,,3,0,0,0,0,5,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Paulson Adebo,AdebPa00,1,16,9,0.563,150,16.7,9.4,0,62,14.3,121,29,0,0,0,0,0,12,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Pete Werner,WernPe00,0,3,3,1,32,10.7,10.7,0,111.1,2.3,7,25,0,0,0,0,0,6,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Marshon Lattimore,LattMa01,0,5,3,0.6,22,7.3,4.4,0,70.4,0.6,-9,31,0,0,0,0,0,5,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Alontae Taylor,TaylAl01,0,5,2,0.4,29,14.5,5.8,0,59.6,14.8,28,1,0,0,0,0,0,4,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Chase Young,YounCh04,0,1,1,1,-4,-4,-4,0,79.2,-4,-4,0,0,0,1,0,1,3,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Will Harris,HarrWi02,0,4,1,0.25,7,7,1.8,0,39.6,11,-5,12,0,0,0,0,0,2,1,0.333
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,D'Marco Jackson,JackDM00,0,2,1,0.5,10,10,5,0,64.6,5,5,5,2,0,0,0,0,3,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Tyrann Mathieu,MathTy00,0,1,1,1,26,26,26,0,118.7,1,1,25,1,0,0,0,0,2,1,0.333
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Nathan Shepherd,ShepNa00,0,0,0,,,,,,,,,,0,1,1,0,2,1,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Bryan Bresee,BresBr00,0,0,0,,,,,,,,,,0,0,1,0,1,0,1,1
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Payton Turner,TurnPa02,0,0,0,,,,,,,,,,0,0,0,1,1,3,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Willie Gay Jr.,GayJWi00,0,1,0,0,11,,11,0,72.9,-2,-2,13,0,0,0,0,0,2,0,0
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Khalen Saunders,SaunKh00,0,0,0,,,,,,,,,,1,0,0,0,0,1,0,0
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Xavier Woods,WoodXa00,1,5,4,0.8,73,18.3,14.6,1,118.7,10.6,31,42,0,0,0,0,0,10,2,0.167
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Jaycee Horn,HornJa00,0,7,4,0.571,33,8.3,4.7,0,69.3,8.9,29,4,0,0,0,0,0,8,1,0.111
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Troy Hill,HillTr01,0,3,3,1,44,14.7,14.7,0,118.7,9,27,17,0,0,0,0,0,6,2,0.25
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Josey Jewell,JeweJo00,0,2,2,1,13,6.5,6.5,0,93.7,0,0,13,1,0,0,0,0,7,0,0
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Nick Scott,ScotNi01,0,2,2,1,5,2.5,2.5,1,118.7,-1.5,-3,8,0,0,0,0,0,6,1,0.143
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Charles Harris,HarrCh03,0,1,1,1,11,11,11,0,112.5,-1,-1,12,0,0,1,0,1,2,2,0.5
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Michael Jackson,JackMi01,0,5,1,0.2,11,11,2.2,0,39.6,5.2,-3,14,0,0,0,0,0,2,2,0.5
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Thomas Incoom,IncoTh00,0,1,1,1,4,4,4,0,83.3,4,4,0,0,0,0,0,0,2,0,0
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Shaq Thompson,ThomSh01,0,1,1,1,3,3,3,0,79.2,1,1,2,2,0,0,0,0,5,2,0.286
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Jadeveon Clowney,ClowJa00,0,0,0,,,,,,,,,,0,2,0,0,2,0,2,1
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Jayden Peevy,PeevJa00,0,0,0,,,,,,,,,,0,0,1,0,1,1,0,0
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Cam Taylor-Britt,TaylCa01,0,7,5,0.714,84,16.8,12,1,151.2,18.1,75,9,0,0,0,0,0,2,0,0
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Germaine Pratt,PratGe00,0,6,5,0.833,40,8,6.7,0,94.4,1.5,5,35,2,0,0,0,0,9,4,0.308
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Daxton Hill,HillDa04,0,6,4,0.667,15,3.8,2.5,0,70.1,5.8,5,10,0,0,0,0,0,6,0,0
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,DJ Turner,TurnDJ01,0,8,4,0.5,32,8,4,0,60.4,11.6,17,15,0,0,0,0,0,7,0,0
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Logan Wilson,WilsLo00,0,3,3,1,13,4.3,4.3,0,84.7,1,3,10,5,0,1,0,1,10,0,0
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Mike Hilton,HiltMi01,0,6,2,0.333,16,8,2.7,0,42.4,2.2,7,9,3,0,0,0,0,4,1,0.2
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Geno Stone,StonGe00,0,1,1,1,8,8,8,1,139.6,8,8,0,1,0,0,0,0,5,0,0
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Zachary Carter,CartZa00,0,0,0,,,,,,,,,,0,1,0,0,1,3,0,0
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Joseph Ossai,OssaJo00,0,0,0,,,,,,,,,,0,0,1,0,1,4,0,0
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Vonn Bell,BellVo00,1,0,0,,,,,,,,,,2,0,0,0,0,6,3,0.333
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Daijahn Anthony,AnthDa00,0,1,0,0,,,0,,39.6,17,,,0,0,0,0,0,1,0,0
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Akeem Davis-Gaither,DaviAk01,0,0,0,,,,,,,,,,2,0,0,0,0,2,1,0.333
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Lawrence Guy,GuyxLa00,0,0,0,,,,,,,,,,0,0,0,0,0,1,1,0.5
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Josh Newton,NewtJo00,0,1,0,0,,,0,,39.6,4,,,0,0,0,0,0,0,0,
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Jaquan Brisker,BrisJa01,1,5,4,0.8,66,16.5,13.2,0,79.2,15.8,61,5,1,0,0,1,1,12,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,T.J. Edwards,EdwaTJ02,0,4,4,1,29,7.3,7.3,0,96.9,0,0,29,5,0,0,0,0,9,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Tyrique Stevenson,StevTy01,0,6,4,0.667,51,12.8,8.5,0,93.1,7.8,31,20,0,0,0,0,0,5,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Kyler Gordon,GordKy00,0,4,3,0.75,24,8,6,0,89.6,4.5,15,9,5,0,0,0,0,7,1,0.125
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Jaylon Johnson,JohnJa13,0,2,2,1,26,13,13,0,118.7,9,18,8,0,0,0,0,0,5,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Tremaine Edmunds,EdmuTr01,0,4,2,0.5,6,3,1.5,0,56.2,0,-6,12,2,0,0,0,0,2,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Kevin Byard,ByarKe01,0,3,1,0.333,22,22,7.3,0,60.4,10.3,18,4,0,0,0,0,0,7,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Montez Sweat,SweaMo00,0,0,0,,,,,,,,,,0,1,1,1,3,2,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Gervon Dexter,DextGe00,0,0,0,,,,,,,,,,0,0,1,1,2,2,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Darrell Taylor,TaylDa00,0,0,0,,,,,,,,,,0,0,1,0,1,1,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Austin Booker,BookAu00,0,0,0,,,,,,,,,,0,0,1,0,1,2,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Byron Cowart,CowaBy00,0,0,0,,,,,,,,,,0,0,0,0,0,0,1,1
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Jack Sanborn,SanbJa00,0,1,0,0,,,0,,39.6,8,,,0,0,0,0,0,1,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Christian Rozeboom,RozeCh00,0,5,5,1,44,8.8,8.8,1,142.9,3.2,16,28,0,0,0,0,0,11,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Troy Reeder,ReedTr01,0,4,4,1,47,11.8,11.8,0,115.6,6,24,23,2,0,0,0,0,7,1,0.125
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Cobie Durant,DuraDe01,0,5,3,0.6,19,6.3,3.8,0,67.9,10.4,13,6,0,0,0,0,0,2,1,0.333
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Tre'Davious White,WhitTr01,0,3,2,0.667,13,6.5,4.3,0,75.7,5.7,3,10,0,0,0,0,0,1,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Quentin Lake,LakeQu00,0,3,1,0.333,2,2,0.7,0,42.4,6,-2,4,1,0,0,1,1,6,1,0.143
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Kamren Kinchens,KincKa00,0,1,1,1,5,5,5,0,87.5,3,3,2,0,0,0,0,0,4,1,0.2
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Jared Verse,VersJa00,0,0,0,,,,,,,,,,5,2,1,0,3,4,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Braden Fiske,FiskBr00,0,0,0,,,,,,,,,,0,0,0,1,1,4,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Michael Hoecht,HoecMi00,0,0,0,,,,,,,,,,0,0,0,1,1,2,0,0
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Byron Young,YounBy01,0,1,0,0,,,0,,39.6,15,,,3,0,0,0,0,3,1,0.25
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Eric Stokes,StokEr00,0,7,5,0.714,114,22.8,16.3,0,113.7,19.6,80,34,0,0,0,0,0,7,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Keisean Nixon,NixoKe00,0,6,4,0.667,45,11.3,7.5,1,128.5,10,41,4,1,0,0,1,1,7,1,0.125
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Isaiah McDuffie,McDuIs00,0,4,3,0.75,21,7,5.3,0,86.5,1.8,-2,23,1,0,0,0,0,7,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Quay Walker,WalkQu00,0,2,2,1,20,10,10,0,108.3,2,4,16,3,0,0,1,1,8,1,0.111
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Eric Wilson,WilsEr00,0,2,2,1,11,5.5,5.5,1,129.2,2.5,5,6,1,0,0,0,0,2,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Corey Ballentine,BallCo00,0,3,2,0.667,43,21.5,14.3,1,149.3,14.3,32,11,0,0,0,0,0,2,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Edgerrin Cooper,CoopEd00,0,1,1,1,12,12,12,0,116.7,-5,-5,17,0,0,0,0,0,4,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Javon Bullard,BullJa00,0,1,1,1,9,9,9,0,104.2,5,5,4,1,0,0,0,0,4,1,0.2
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Tedarrell Slaton,SlatTe00,0,0,0,,,,,,,,,,0,0,1,0,1,2,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Xavier McKinney,McKiXa00,1,1,0,0,,,0,,0,18,,,1,1,0,0,1,4,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Preston Smith,SmitPr00,0,0,0,,,,,,,,,,0,1,0,0,1,2,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Rashan Gary,GaryRa00,0,0,0,,,,,,,,,,0,1,0,0,1,4,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Kingsley Enagbare,EnagKi00,0,0,0,,,,,,,,,,0,1,0,0,1,0,0,
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Lukas Van Ness,VanNLu00,0,0,0,,,,,,,,,,0,1,0,0,1,3,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Kenny Clark,ClarKe01,0,0,0,,,,,,,,,,0,1,0,0,1,4,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Karl Brooks,BrooKa00,0,0,0,,,,,,,,,,0,1,0,0,1,2,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Byron Murphy,MurpBy00,1,13,11,0.846,133,12.1,10.2,1,102.9,10.9,74,59,0,0,0,0,0,7,2,0.222
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Blake Cashman,CashBl00,0,8,6,0.75,66,11,8.3,1,138.5,8.4,40,26,8,1,2,0,3,11,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Shaquill Griffin,GrifSh00,1,8,4,0.5,49,12.3,6.1,0,29.7,14.8,45,4,0,0,0,0,0,3,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Andrew Van Ginkel,VanGAn00,0,3,3,1,23,7.7,7.7,0,98.6,4.3,13,10,6,1,0,0,1,4,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Harrison Smith,SmitHa00,0,4,3,0.75,58,19.3,14.5,1,156.2,14.5,41,17,3,1,0,0,1,4,1,0.2
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Camryn Bynum,BynuCa00,0,5,2,0.4,28,14,5.6,1,98.3,10.6,12,16,0,0,0,0,0,7,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Jonathan Greenard,GreeJo04,0,2,1,0.5,3,3,1.5,0,56.2,-7,-6,9,8,4,1,0,5,5,1,0.167
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Patrick Jones II,JonePa00,0,1,1,1,8,8,8,0,100,0,0,8,5,2,1,1,4,3,2,0.4
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Josh Metellus,MeteJo00,0,3,1,0.333,21,21,7,0,59,20,15,6,2,0,0,0,0,5,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Jihad Ward,WardJi02,0,0,0,,,,,,,,,,0,1,2,0,3,0,0,
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Jonathan Bullard,BullJo00,0,0,0,,,,,,,,,,0,0,2,0,2,3,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Harrison Phillips,PhilHa00,0,0,0,,,,,,,,,,0,0,1,0,1,6,1,0.143
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Stephon Gilmore,GilmSt00,0,3,0,0,,,0,,39.6,13,,,0,0,0,0,0,0,0,
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Kamu Grugier-Hill,GrugKa00,1,3,0,0,,,0,,0,2,,,5,0,0,0,0,2,0,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Dallas Turner,TurnDa01,0,1,0,0,,,0,,39.6,15,,,3,0,0,0,0,0,0,
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Derek Stingley Jr.,StinDe00,0,6,4,0.667,16,4,2.7,0,70.1,7.7,7,9,1,0,0,0,0,4,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Eric Murray,MurrEr00,0,5,3,0.6,22,7.3,4.4,1,110,8,19,3,3,0,0,1,1,4,1,0.2
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Kamari Lassiter,LassKa00,0,5,3,0.6,67,22.3,13.4,0,104.2,19.6,55,12,0,0,0,0,0,6,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Jalen Pitre,PitrJa00,0,7,3,0.429,32,10.7,4.6,1,96.4,12.4,27,5,4,0,0,0,0,4,1,0.2
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Henry To'oTo'o,TooTHe00,0,3,3,1,20,6.7,6.7,0,94.4,4,12,8,5,0,0,0,0,7,1,0.125
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Azeez Al-Shaair,AlShAz00,0,3,2,0.667,13,6.5,4.3,0,75.7,2.7,4,9,3,0,1,0,1,4,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Calen Bullock,BullCa00,0,3,1,0.333,11,11,3.7,0,45.1,29.3,3,8,0,0,0,0,0,5,1,0.167
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Will Anderson,AndeWi01,0,0,0,,,,,,,,,,1,3,0,0,3,2,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Danielle Hunter,HuntDa01,0,0,0,,,,,,,,,,1,0,1,0,1,2,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,D'Angelo Ross,RossDA03,0,0,0,,,,,,,,,,1,0,0,0,0,1,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,M.J. Stewart,StewM.00,0,0,0,,,,,,,,,,1,0,0,0,0,0,0,
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Ronald Darby,DarbRo00,0,10,10,1,123,12.3,12.3,0,117.9,8.1,62,61,0,0,0,0,0,7,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Montaric Brown,BrowMo00,0,11,5,0.455,57,11.4,5.2,0,61.6,12.3,42,15,0,0,0,0,0,8,1,0.111
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Ventrell Miller,MillVe00,0,5,4,0.8,41,10.3,8.2,0,100.8,2.4,17,24,0,0,0,0,0,11,1,0.083
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Andre Cisco,CiscAn00,0,4,3,0.75,36,12,9,1,141.7,9.3,26,10,1,0,0,0,0,4,1,0.2
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Antonio Johnson,JohnAn07,0,4,3,0.75,47,15.7,11.8,1,153.1,8.3,21,26,0,0,0,0,0,5,1,0.167
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Chad Muma,MumaCh00,0,2,2,1,14,7,7,0,95.8,3.5,7,7,1,0,0,0,0,8,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Jarrian Jones,JoneJa14,0,3,2,0.667,27,13.5,9,0,95.1,1.7,5,22,0,0,0,0,0,4,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Josh Hines-Allen,AlleJo03,0,0,0,,,,,,,,,,0,2,3,0,5,3,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Travon Walker,WalkTr03,0,0,0,,,,,,,,,,0,1,1,0,2,1,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Roy Robertson-Harris,RobeRo00,0,0,0,,,,,,,,,,0,0,1,1,2,2,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Jeremiah Ledbetter,LedbJe00,0,0,0,,,,,,,,,,0,0,0,1,1,1,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Maason Smith,SmitMa07,0,0,0,,,,,,,,,,0,1,0,0,1,3,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Esezi Otomewo,OtomEs00,0,0,0,,,,,,,,,,0,1,0,0,1,0,0,
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,DaVon Hamilton,HamiDa02,0,0,0,,,,,,,,,,0,1,0,0,1,2,0,0
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Arik Armstead,ArmsAr01,0,0,0,,,,,,,,,,0,1,0,0,1,2,0,0
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Jaylon Jones,JoneJa13,0,8,6,0.75,88,14.7,11,0,110.4,14.6,70,18,0,0,0,0,0,5,2,0.286
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Chris Lammons,LammCh00,0,6,5,0.833,65,13,10.8,1,151.4,4.3,27,38,1,1,0,1,2,5,2,0.286
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,E.J. Speed,SpeeEJ00,0,6,5,0.833,58,11.6,9.7,0,106.9,1.8,21,37,2,0,0,0,0,13,1,0.071
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Zaire Franklin,FranZa00,0,3,2,0.667,15,7.5,5,0,78.5,1.7,9,6,1,0,0,0,0,9,1,0.1
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Julian Blackmon,BlacJu01,0,1,1,1,38,38,38,0,118.7,31,31,7,2,0,0,0.5,1,6,0,0
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Samuel Womack,WomaSa00,0,4,1,0.25,11,11,2.8,0,39.6,11.3,0,11,0,0,0,0,0,1,0,0
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Nick Cross,CrosNi00,0,2,1,0.5,5,5,2.5,0,56.2,2,2,3,1,0,0,0,0,8,2,0.2
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Jaylon Carlies,CarlJa01,0,2,1,0.5,32,32,16,0,95.8,-3.5,-4,36,1,0,0,0,0,4,0,0
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Dayo Odeyingbo,OdeyDa00,0,0,0,,,,,,,,,,0,1,0,1.5,3,3,0,0
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Tyquan Lewis,LewiTy00,0,0,0,,,,,,,,,,0,1,1,0.5,3,2,0,0
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Laiatu Latu,LatuLa00,0,0,0,,,,,,,,,,0,2,1,0,3,1,0,0
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Grover Stewart,StewGr00,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,1,0.333
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Adetomiwa Adebawore,AdebAd00,0,0,0,,,,,,,,,,0,0,1,0,1,1,1,0.5
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Alec Pierce,PierAl00,0,1,0,0,,,0,,39.6,,,,0,0,0,0,0,0,0,
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Isaiah Land,LandIs00,0,0,0,,,,,,,,,,0,0,0,0,0,0,1,1
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Dallis Flowers,FlowDa00,0,0,0,,,,,,,,,,0,0,0,0,0,1,1,0.5
2024_04_PIT_IND,202409290clt,2024,4,REG,PIT,IND,Patrick Queen,QueePa00,0,4,4,1,40,10,10,2,147.9,3.8,15,25,3,0,1,0,1,7,2,0.222
